<experiment> rnn on mnist
	class: 4, rate: 98.47%
	class: 5, rate: 97.98%
	class: 6, rate: 98.85%
	class: 7, rate: 98.15%
	class: 8, rate: 98.25%
	class: 9, rate: 98.02%
[progress] epoch: 45
(train) loss: 0.2897, accuracy: 99.87%
	class: 0, rate: 100.00%
	class: 1, rate: 99.99%
	class: 2, rate: 99.85%
	class: 3, rate: 99.87%
	class: 4, rate: 99.81%
	class: 5, rate: 99.82%
	class: 6, rate: 99.86%
	class: 7, rate: 99.79%
	class: 8, rate: 99.90%
	class: 9, rate: 99.75%
(test) loss: 0.5717, accuracy: 98.59%
	class: 0, rate: 98.98%
	class: 1, rate: 99.47%
	class: 2, rate: 98.45%
	class: 3, rate: 99.01%
	class: 4, rate: 98.68%
	class: 5, rate: 98.09%
	class: 6, rate: 98.12%
	class: 7, rate: 99.03%
	class: 8, rate: 97.74%
	class: 9, rate: 98.12%
[progress] epoch: 46
(train) loss: 0.4452, accuracy: 99.75%
	class: 0, rate: 99.95%
	class: 1, rate: 99.79%
	class: 2, rate: 99.87%
	class: 3, rate: 99.74%
	class: 4, rate: 99.62%
	class: 5, rate: 99.61%
	class: 6, rate: 99.78%
	class: 7, rate: 99.78%
	class: 8, rate: 99.83%
	class: 9, rate: 99.50%
(test) loss: 0.5520, accuracy: 98.68%
	class: 0, rate: 99.18%
	class: 1, rate: 99.38%
	class: 2, rate: 99.03%
	class: 3, rate: 98.32%
	class: 4, rate: 98.17%
	class: 5, rate: 98.32%
	class: 6, rate: 98.96%
	class: 7, rate: 98.83%
	class: 8, rate: 98.25%
	class: 9, rate: 98.22%
[progress] epoch: 47
(train) loss: 0.3711, accuracy: 99.82%
	class: 0, rate: 99.98%
	class: 1, rate: 99.85%
	class: 2, rate: 99.83%
	class: 3, rate: 99.77%
	class: 4, rate: 99.79%
	class: 5, rate: 99.82%
	class: 6, rate: 99.95%
	class: 7, rate: 99.73%
	class: 8, rate: 99.78%
	class: 9, rate: 99.71%
(test) loss: 0.5292, accuracy: 98.57%
	class: 0, rate: 99.18%
	class: 1, rate: 99.47%
	class: 2, rate: 98.35%
	class: 3, rate: 99.11%
	class: 4, rate: 98.57%
	class: 5, rate: 97.98%
	class: 6, rate: 98.96%
	class: 7, rate: 97.18%
	class: 8, rate: 98.67%
	class: 9, rate: 98.12%
[progress] epoch: 48
(train) loss: 0.2549, accuracy: 99.90%
	class: 0, rate: 100.00%
	class: 1, rate: 99.90%
	class: 2, rate: 99.87%
	class: 3, rate: 99.89%
	class: 4, rate: 99.91%
	class: 5, rate: 99.91%
	class: 6, rate: 99.97%
	class: 7, rate: 99.79%
	class: 8, rate: 99.93%
	class: 9, rate: 99.87%
(test) loss: 0.5972, accuracy: 98.53%
	class: 0, rate: 98.67%
	class: 1, rate: 99.56%
	class: 2, rate: 97.58%
	class: 3, rate: 99.11%
	class: 4, rate: 98.68%
	class: 5, rate: 97.98%
	class: 6, rate: 98.43%
	class: 7, rate: 98.93%
	class: 8, rate: 98.25%
	class: 9, rate: 97.92%
[progress] epoch: 49
(train) loss: 0.2463, accuracy: 99.89%
	class: 0, rate: 100.00%
	class: 1, rate: 99.93%
	class: 2, rate: 99.88%
	class: 3, rate: 99.77%
	class: 4, rate: 99.93%
	class: 5, rate: 99.87%
	class: 6, rate: 99.95%
	class: 7, rate: 99.90%
	class: 8, rate: 99.83%
	class: 9, rate: 99.88%
(test) loss: 0.5760, accuracy: 98.62%
	class: 0, rate: 98.98%
	class: 1, rate: 99.47%
	class: 2, rate: 99.13%
	class: 3, rate: 98.51%
	class: 4, rate: 98.88%
	class: 5, rate: 97.98%
	class: 6, rate: 98.85%
	class: 7, rate: 97.76%
	class: 8, rate: 98.25%
	class: 9, rate: 98.22%
[progress] epoch: 50
(train) loss: 0.2529, accuracy: 99.89%
	class: 0, rate: 99.95%
	class: 1, rate: 99.91%
	class: 2, rate: 99.93%
	class: 3, rate: 99.85%
	class: 4, rate: 99.81%
	class: 5, rate: 99.91%
	class: 6, rate: 99.92%
	class: 7, rate: 99.90%
	class: 8, rate: 99.88%
	class: 9, rate: 99.80%
(test) loss: 0.6210, accuracy: 98.46%
	class: 0, rate: 99.08%
	class: 1, rate: 99.56%
	class: 2, rate: 98.84%
	class: 3, rate: 99.11%
	class: 4, rate: 97.05%
	class: 5, rate: 97.87%
	class: 6, rate: 98.12%
	class: 7, rate: 98.15%
	class: 8, rate: 98.25%
	class: 9, rate: 98.32%
[progress] epoch: 51
(train) loss: 0.1439, accuracy: 99.96%
	class: 0, rate: 100.00%
	class: 1, rate: 99.99%
	class: 2, rate: 99.97%
	class: 3, rate: 99.95%
	class: 4, rate: 99.91%
	class: 5, rate: 99.94%
	class: 6, rate: 99.98%
	class: 7, rate: 99.94%
	class: 8, rate: 99.98%
	class: 9, rate: 99.90%
(test) loss: 0.5675, accuracy: 98.57%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.74%
	class: 3, rate: 98.91%
	class: 4, rate: 98.47%
	class: 5, rate: 97.87%
	class: 6, rate: 98.64%
	class: 7, rate: 98.25%
	class: 8, rate: 98.36%
	class: 9, rate: 97.52%
[progress] epoch: 52
(train) loss: 0.0980, accuracy: 99.98%
	class: 0, rate: 100.00%
	class: 1, rate: 99.97%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.95%
	class: 5, rate: 99.96%
	class: 6, rate: 99.98%
	class: 7, rate: 99.97%
	class: 8, rate: 99.97%
	class: 9, rate: 99.97%
(test) loss: 0.5507, accuracy: 98.64%
	class: 0, rate: 98.98%
	class: 1, rate: 99.65%
	class: 2, rate: 98.74%
	class: 3, rate: 98.91%
	class: 4, rate: 98.78%
	class: 5, rate: 97.98%
	class: 6, rate: 98.75%
	class: 7, rate: 98.35%
	class: 8, rate: 98.15%
	class: 9, rate: 97.92%
[progress] epoch: 53
(train) loss: 0.0867, accuracy: 99.98%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.97%
	class: 4, rate: 99.95%
	class: 5, rate: 99.96%
	class: 6, rate: 99.95%
	class: 7, rate: 99.95%
	class: 8, rate: 99.98%
	class: 9, rate: 99.98%
(test) loss: 0.5588, accuracy: 98.56%
	class: 0, rate: 98.98%
	class: 1, rate: 99.47%
	class: 2, rate: 98.84%
	class: 3, rate: 98.91%
	class: 4, rate: 98.27%
	class: 5, rate: 98.21%
	class: 6, rate: 98.85%
	class: 7, rate: 97.96%
	class: 8, rate: 98.05%
	class: 9, rate: 97.92%
[progress] epoch: 54
(train) loss: 0.0756, accuracy: 99.98%
	class: 0, rate: 100.00%
	class: 1, rate: 99.99%
	class: 2, rate: 100.00%
	class: 3, rate: 99.97%
	class: 4, rate: 99.95%
	class: 5, rate: 99.96%
	class: 6, rate: 100.00%
	class: 7, rate: 99.97%
	class: 8, rate: 99.98%
	class: 9, rate: 100.00%
(test) loss: 0.5613, accuracy: 98.64%
	class: 0, rate: 98.98%
	class: 1, rate: 99.47%
	class: 2, rate: 98.84%
	class: 3, rate: 98.81%
	class: 4, rate: 98.78%
	class: 5, rate: 98.32%
	class: 6, rate: 98.64%
	class: 7, rate: 98.54%
	class: 8, rate: 98.05%
	class: 9, rate: 97.82%
[progress] epoch: 55
(train) loss: 0.0682, accuracy: 99.98%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.95%
	class: 5, rate: 99.96%
	class: 6, rate: 100.00%
	class: 7, rate: 99.97%
	class: 8, rate: 99.98%
	class: 9, rate: 99.98%
(test) loss: 0.5672, accuracy: 98.70%
	class: 0, rate: 98.98%
	class: 1, rate: 99.82%
	class: 2, rate: 98.74%
	class: 3, rate: 99.11%
	class: 4, rate: 98.68%
	class: 5, rate: 98.32%
	class: 6, rate: 98.64%
	class: 7, rate: 98.64%
	class: 8, rate: 97.95%
	class: 9, rate: 97.92%
[progress] epoch: 56
(train) loss: 0.0750, accuracy: 99.98%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 99.98%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 99.98%
	class: 6, rate: 100.00%
	class: 7, rate: 99.95%
	class: 8, rate: 100.00%
	class: 9, rate: 99.97%
(test) loss: 0.5924, accuracy: 98.70%
	class: 0, rate: 99.08%
	class: 1, rate: 99.74%
	class: 2, rate: 98.84%
	class: 3, rate: 98.71%
	class: 4, rate: 98.88%
	class: 5, rate: 98.21%
	class: 6, rate: 98.96%
	class: 7, rate: 98.35%
	class: 8, rate: 98.36%
	class: 9, rate: 97.72%
[progress] epoch: 57
(train) loss: 0.2277, accuracy: 99.89%
	class: 0, rate: 99.98%
	class: 1, rate: 99.82%
	class: 2, rate: 100.00%
	class: 3, rate: 99.87%
	class: 4, rate: 99.76%
	class: 5, rate: 99.94%
	class: 6, rate: 99.97%
	class: 7, rate: 99.82%
	class: 8, rate: 99.93%
	class: 9, rate: 99.76%
(test) loss: 0.6358, accuracy: 98.49%
	class: 0, rate: 98.78%
	class: 1, rate: 99.38%
	class: 2, rate: 98.84%
	class: 3, rate: 98.42%
	class: 4, rate: 98.47%
	class: 5, rate: 97.76%
	class: 6, rate: 98.85%
	class: 7, rate: 97.76%
	class: 8, rate: 98.25%
	class: 9, rate: 98.22%
[progress] epoch: 58
(train) loss: 0.2608, accuracy: 99.86%
	class: 0, rate: 99.93%
	class: 1, rate: 99.91%
	class: 2, rate: 99.87%
	class: 3, rate: 99.76%
	class: 4, rate: 99.83%
	class: 5, rate: 99.91%
	class: 6, rate: 99.92%
	class: 7, rate: 99.86%
	class: 8, rate: 99.85%
	class: 9, rate: 99.78%
(test) loss: 0.6564, accuracy: 98.58%
	class: 0, rate: 98.98%
	class: 1, rate: 99.91%
	class: 2, rate: 98.55%
	class: 3, rate: 98.71%
	class: 4, rate: 98.07%
	class: 5, rate: 98.43%
	class: 6, rate: 98.96%
	class: 7, rate: 98.35%
	class: 8, rate: 97.74%
	class: 9, rate: 97.92%
[progress] epoch: 59
(train) loss: 0.4570, accuracy: 99.75%
	class: 0, rate: 99.95%
	class: 1, rate: 99.96%
	class: 2, rate: 99.83%
	class: 3, rate: 99.67%
	class: 4, rate: 99.71%
	class: 5, rate: 99.58%
	class: 6, rate: 99.83%
	class: 7, rate: 99.68%
	class: 8, rate: 99.74%
	class: 9, rate: 99.53%
(test) loss: 0.6337, accuracy: 98.39%
	class: 0, rate: 99.08%
	class: 1, rate: 99.56%
	class: 2, rate: 98.74%
	class: 3, rate: 98.81%
	class: 4, rate: 98.68%
	class: 5, rate: 98.21%
	class: 6, rate: 97.49%
	class: 7, rate: 98.35%
	class: 8, rate: 97.84%
	class: 9, rate: 96.93%
[progress] epoch: 60
(train) loss: 0.2585, accuracy: 99.86%
	class: 0, rate: 99.92%
	class: 1, rate: 99.90%
	class: 2, rate: 99.90%
	class: 3, rate: 99.90%
	class: 4, rate: 99.83%
	class: 5, rate: 99.83%
	class: 6, rate: 99.88%
	class: 7, rate: 99.87%
	class: 8, rate: 99.85%
	class: 9, rate: 99.73%
(test) loss: 0.5892, accuracy: 98.56%
	class: 0, rate: 98.78%
	class: 1, rate: 99.56%
	class: 2, rate: 98.64%
	class: 3, rate: 99.31%
	class: 4, rate: 98.17%
	class: 5, rate: 97.87%
	class: 6, rate: 98.75%
	class: 7, rate: 98.44%
	class: 8, rate: 97.54%
	class: 9, rate: 98.32%
[progress] epoch: 61
(train) loss: 0.1239, accuracy: 99.95%
	class: 0, rate: 100.00%
	class: 1, rate: 99.94%
	class: 2, rate: 99.97%
	class: 3, rate: 99.97%
	class: 4, rate: 99.95%
	class: 5, rate: 99.89%
	class: 6, rate: 100.00%
	class: 7, rate: 99.97%
	class: 8, rate: 99.91%
	class: 9, rate: 99.95%
(test) loss: 0.5563, accuracy: 98.70%
	class: 0, rate: 99.08%
	class: 1, rate: 99.56%
	class: 2, rate: 98.64%
	class: 3, rate: 99.21%
	class: 4, rate: 98.57%
	class: 5, rate: 97.98%
	class: 6, rate: 98.43%
	class: 7, rate: 98.25%
	class: 8, rate: 98.67%
	class: 9, rate: 98.41%
[progress] epoch: 62
(train) loss: 0.0707, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 99.98%
	class: 3, rate: 99.98%
	class: 4, rate: 99.95%
	class: 5, rate: 99.98%
	class: 6, rate: 100.00%
	class: 7, rate: 99.98%
	class: 8, rate: 100.00%
	class: 9, rate: 99.98%
(test) loss: 0.5477, accuracy: 98.70%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.74%
	class: 3, rate: 99.01%
	class: 4, rate: 98.68%
	class: 5, rate: 98.09%
	class: 6, rate: 98.54%
	class: 7, rate: 98.64%
	class: 8, rate: 98.25%
	class: 9, rate: 98.12%
[progress] epoch: 63
(train) loss: 0.0529, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 99.99%
	class: 2, rate: 100.00%
	class: 3, rate: 99.97%
	class: 4, rate: 99.97%
	class: 5, rate: 99.98%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5588, accuracy: 98.71%
	class: 0, rate: 99.08%
	class: 1, rate: 99.74%
	class: 2, rate: 98.55%
	class: 3, rate: 98.91%
	class: 4, rate: 98.68%
	class: 5, rate: 97.98%
	class: 6, rate: 98.64%
	class: 7, rate: 98.64%
	class: 8, rate: 98.36%
	class: 9, rate: 98.32%
[progress] epoch: 64
(train) loss: 0.0491, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 99.98%
	class: 6, rate: 100.00%
	class: 7, rate: 99.98%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5641, accuracy: 98.68%
	class: 0, rate: 98.98%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.91%
	class: 4, rate: 98.68%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.54%
	class: 8, rate: 98.25%
	class: 9, rate: 97.72%
[progress] epoch: 65
(train) loss: 0.0443, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 100.00%
	class: 6, rate: 99.98%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5698, accuracy: 98.65%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 99.21%
	class: 4, rate: 98.47%
	class: 5, rate: 98.09%
	class: 6, rate: 98.75%
	class: 7, rate: 98.25%
	class: 8, rate: 98.15%
	class: 9, rate: 97.82%
[progress] epoch: 66
(train) loss: 0.0450, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.97%
	class: 4, rate: 99.93%
	class: 5, rate: 99.98%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5733, accuracy: 98.70%
	class: 0, rate: 98.98%
	class: 1, rate: 99.74%
	class: 2, rate: 98.84%
	class: 3, rate: 99.21%
	class: 4, rate: 98.47%
	class: 5, rate: 98.09%
	class: 6, rate: 98.85%
	class: 7, rate: 98.35%
	class: 8, rate: 98.25%
	class: 9, rate: 98.02%
[progress] epoch: 67
(train) loss: 0.0395, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 99.98%
	class: 6, rate: 100.00%
	class: 7, rate: 99.98%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5674, accuracy: 98.65%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.64%
	class: 3, rate: 99.01%
	class: 4, rate: 98.57%
	class: 5, rate: 98.09%
	class: 6, rate: 98.75%
	class: 7, rate: 98.44%
	class: 8, rate: 98.15%
	class: 9, rate: 97.92%
[progress] epoch: 68
(train) loss: 0.0370, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5851, accuracy: 98.70%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.81%
	class: 4, rate: 98.47%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.35%
	class: 8, rate: 98.15%
	class: 9, rate: 98.41%
[progress] epoch: 69
(train) loss: 0.0344, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5800, accuracy: 98.63%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.71%
	class: 4, rate: 98.68%
	class: 5, rate: 98.21%
	class: 6, rate: 98.75%
	class: 7, rate: 98.15%
	class: 8, rate: 98.15%
	class: 9, rate: 97.92%
[progress] epoch: 70
(train) loss: 0.0332, accuracy: 99.99%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.97%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 99.98%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5939, accuracy: 98.69%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.71%
	class: 4, rate: 98.57%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.35%
	class: 8, rate: 98.05%
	class: 9, rate: 98.41%
[progress] epoch: 71
(train) loss: 0.0302, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5868, accuracy: 98.67%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.81%
	class: 4, rate: 98.57%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.35%
	class: 8, rate: 98.05%
	class: 9, rate: 98.12%
[progress] epoch: 72
(train) loss: 0.0284, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5977, accuracy: 98.66%
	class: 0, rate: 98.98%
	class: 1, rate: 99.65%
	class: 2, rate: 98.74%
	class: 3, rate: 98.81%
	class: 4, rate: 98.68%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.35%
	class: 8, rate: 98.15%
	class: 9, rate: 98.02%
[progress] epoch: 73
(train) loss: 0.0275, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5967, accuracy: 98.68%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.81%
	class: 4, rate: 98.68%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.25%
	class: 8, rate: 98.15%
	class: 9, rate: 98.12%
[progress] epoch: 74
(train) loss: 0.0262, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 99.98%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5957, accuracy: 98.67%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.71%
	class: 4, rate: 98.68%
	class: 5, rate: 98.43%
	class: 6, rate: 98.75%
	class: 7, rate: 98.25%
	class: 8, rate: 98.15%
	class: 9, rate: 98.02%
[progress] epoch: 75
(train) loss: 0.0252, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.5982, accuracy: 98.66%
	class: 0, rate: 98.98%
	class: 1, rate: 99.65%
	class: 2, rate: 98.74%
	class: 3, rate: 98.81%
	class: 4, rate: 98.68%
	class: 5, rate: 98.32%
	class: 6, rate: 98.75%
	class: 7, rate: 98.25%
	class: 8, rate: 98.25%
	class: 9, rate: 98.02%
[progress] epoch: 76
(train) loss: 0.0241, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6060, accuracy: 98.67%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.61%
	class: 4, rate: 98.68%
	class: 5, rate: 98.43%
	class: 6, rate: 98.75%
	class: 7, rate: 98.25%
	class: 8, rate: 98.05%
	class: 9, rate: 98.22%
[progress] epoch: 77
(train) loss: 0.0229, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6236, accuracy: 98.64%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.61%
	class: 4, rate: 98.78%
	class: 5, rate: 98.21%
	class: 6, rate: 98.75%
	class: 7, rate: 98.35%
	class: 8, rate: 97.95%
	class: 9, rate: 98.02%
[progress] epoch: 78
(train) loss: 0.0219, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6140, accuracy: 98.64%
	class: 0, rate: 98.98%
	class: 1, rate: 99.65%
	class: 2, rate: 98.64%
	class: 3, rate: 98.81%
	class: 4, rate: 98.57%
	class: 5, rate: 98.21%
	class: 6, rate: 98.64%
	class: 7, rate: 98.44%
	class: 8, rate: 98.15%
	class: 9, rate: 98.12%
[progress] epoch: 79
(train) loss: 0.0213, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6171, accuracy: 98.64%
	class: 0, rate: 98.98%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.71%
	class: 4, rate: 98.68%
	class: 5, rate: 98.21%
	class: 6, rate: 98.75%
	class: 7, rate: 98.15%
	class: 8, rate: 98.15%
	class: 9, rate: 98.12%
[progress] epoch: 80
(train) loss: 0.0206, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6307, accuracy: 98.61%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.64%
	class: 3, rate: 98.71%
	class: 4, rate: 98.57%
	class: 5, rate: 98.09%
	class: 6, rate: 98.75%
	class: 7, rate: 98.15%
	class: 8, rate: 98.15%
	class: 9, rate: 98.12%
[progress] epoch: 81
(train) loss: 0.0190, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6193, accuracy: 98.64%
	class: 0, rate: 99.18%
	class: 1, rate: 99.65%
	class: 2, rate: 98.64%
	class: 3, rate: 98.71%
	class: 4, rate: 98.68%
	class: 5, rate: 98.21%
	class: 6, rate: 98.64%
	class: 7, rate: 98.25%
	class: 8, rate: 98.25%
	class: 9, rate: 98.02%
[progress] epoch: 82
(train) loss: 0.0180, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6260, accuracy: 98.62%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.84%
	class: 3, rate: 98.81%
	class: 4, rate: 98.68%
	class: 5, rate: 98.09%
	class: 6, rate: 98.64%
	class: 7, rate: 98.05%
	class: 8, rate: 98.15%
	class: 9, rate: 98.02%
[progress] epoch: 83
(train) loss: 0.0173, accuracy: 100.00%
	class: 0, rate: 100.00%
	class: 1, rate: 100.00%
	class: 2, rate: 100.00%
	class: 3, rate: 100.00%
	class: 4, rate: 99.98%
	class: 5, rate: 100.00%
	class: 6, rate: 100.00%
	class: 7, rate: 100.00%
	class: 8, rate: 100.00%
	class: 9, rate: 100.00%
(test) loss: 0.6457, accuracy: 98.62%
	class: 0, rate: 99.08%
	class: 1, rate: 99.65%
	class: 2, rate: 98.64%
	class: 3, rate: 98.71%
	class: 4, rate: 98.68%
	class: 5, rate: 98.09%
	class: 6, rate: 98.75%
	class: 7, rate: 98.15%
